Product,,,,,,,,,,,,,,,,,,,Gender,Time
frozen vegetables,mineral water,pancakes,whole wheat rice,french fries,cookies,,,,,,,,,,,,,,1,2018-12-01 18:26
mineral water,mayonnaise,,,,,,,,,,,,,,,,,,0,2018-11-24 3:10
shrimp,whole wheat rice,cake,champagne,pancakes,green tea,,,,,,,,,,,,,,1,2018-01-24 20:31
avocado,butter,low fat yogurt,green tea,,,,,,,,,,,,,,,,0,2018-10-25 18:35
mineral water,french fries,protein bar,,,,,,,,,,,,,,,,,1,2018-10-25 18:36
cake,yogurt cake,salad,,,,,,,,,,,,,,,,,0,2018-12-04 18:24
chutney,eggs,escalope,,,,,,,,,,,,,,,,,1,2018-12-11 19:49
spaghetti,mineral water,fromage blanc,french fries,,,,,,,,,,,,,,,,0,2018-02-12 14:24
babies food,,,,,,,,,,,,,,,,,,,1,2018-10-23 23:50
spaghetti,milk,strong cheese,chocolate,,,,,,,,,,,,,,,,0,2018-12-12 4:37
pickles,eggs,,,,,,,,,,,,,,,,,,1,2018-11-21 0:27
spaghetti,vegetables mix,eggs,chocolate,escalope,mushroom cream sauce,,,,,,,,,,,,,,0,2018-11-28 18:38
frozen smoothie,,,,,,,,,,,,,,,,,,,1,2018-04-20 19:01
whole wheat pasta,spaghetti,milk,,,,,,,,,,,,,,,,,0,2018-04-20 19:02
spaghetti,mineral water,chocolate,milk,olive oil,salmon,eggs,cooking oil,fresh bread,,,,,,,,,,,1,2018-07-06 20:45
blueberries,,,,,,,,,,,,,,,,,,,0,2018-06-08 21:01
yogurt cake,,,,,,,,,,,,,,,,,,,1,2018-04-21 17:31
chocolate,french fries,escalope,,,,,,,,,,,,,,,,,0,2018-06-02 21:16
burgers,milk,cooking oil,hot dogs,,,,,,,,,,,,,,,,1,2018-11-24 21:31
mineral water,yogurt cake,,,,,,,,,,,,,,,,,,0,2018-11-24 22:04
energy bar,energy drink,,,,,,,,,,,,,,,,,,1,2018-11-24 22:08
ham,spaghetti,milk,muffins,frozen smoothie,hot dogs,low fat yogurt,,,,,,,,,,,,,0,2018-11-24 22:14
hot dogs,yogurt cake,,,,,,,,,,,,,,,,,,1,2018-11-24 22:21
pickles,herb & pepper,vegetables mix,eggs,french fries,,,,,,,,,,,,,,,0,2018-06-07 15:04
escalope,pasta,,,,,,,,,,,,,,,,,,1,2018-10-25 20:25
shrimp,frozen vegetables,cake,melons,,,,,,,,,,,,,,,,0,2018-04-04 17:01
muffins,french fries,champagne,shallot,,,,,,,,,,,,,,,,1,2018-09-05 19:14
frozen vegetables,ground beef,milk,chicken,fromage blanc,whole wheat rice,ketchup,hot dogs,brownies,light mayo,,,,,,,,,,0,2018-12-07 17:29
cooking oil,,,,,,,,,,,,,,,,,,,1,2018-07-13 23:59
french fries,,,,,,,,,,,,,,,,,,,0,2018-12-01 22:33
burgers,whole wheat rice,,,,,,,,,,,,,,,,,,1,2018-12-08 19:31
energy bar,,,,,,,,,,,,,,,,,,,0,2018-12-08 20:12
olive oil,,,,,,,,,,,,,,,,,,,1,2018-01-12 18:21
frozen vegetables,,,,,,,,,,,,,,,,,,,0,2018-11-10 22:14
tomato sauce,olive oil,gums,strawberries,low fat yogurt,,,,,,,,,,,,,,,1,2018-11-17 18:37
mineral water,,,,,,,,,,,,,,,,,,,0,2018-12-16 17:24
milk,escalope,champagne,,,,,,,,,,,,,,,,,1,2018-01-13 17:23
red wine,ground beef,tomato sauce,spaghetti,chocolate,escalope,low fat yogurt,,,,,,,,,,,,,0,2018-07-15 19:37
tomatoes,eggs,,,,,,,,,,,,,,,,,,1,2018-07-15 19:47
spinach,,,,,,,,,,,,,,,,,,,0,2018-11-11 19:16
mineral water,,,,,,,,,,,,,,,,,,,1,2018-11-25 16:41
mineral water,whole wheat rice,frozen smoothie,,,,,,,,,,,,,,,,,0,2018-01-17 14:40
burgers,eggs,,,,,,,,,,,,,,,,,,1,2018-07-05 23:56
salad,,,,,,,,,,,,,,,,,,,0,2018-12-04 17:42
herb & pepper,mineral water,milk,black tea,,,,,,,,,,,,,,,,1,2018-07-04 16:24
burgers,mineral water,eggs,french fries,hot dogs,cottage cheese,brownies,gluten free bar,light mayo,,,,,,,,,,,0,2018-11-28 19:52
burgers,energy bar,whole wheat rice,bug spray,french fries,hot dogs,sparkling water,shampoo,,,,,,,,,,,,1,2018-07-13 0:01
frozen vegetables,green grapes,,,,,,,,,,,,,,,,,,0,2018-06-11 23:27
turkey,green tea,,,,,,,,,,,,,,,,,,1,2018-06-09 19:22
herb & pepper,ground beef,pancakes,burger sauce,french fries,,,,,,,,,,,,,,,0,2018-05-12 21:19
soup,muffins,rice,cereals,,,,,,,,,,,,,,,,1,2018-09-15 18:27
chocolate,cookies,light mayo,,,,,,,,,,,,,,,,,0,2018-07-08 17:50
milk,low fat yogurt,,,,,,,,,,,,,,,,,,1,2018-06-10 22:46
ground beef,spaghetti,carrots,chocolate,frozen smoothie,,,,,,,,,,,,,,,0,2018-07-05 23:16
tomatoes,energy bar,vegetables mix,cottage cheese,pancakes,fresh bread,,,,,,,,,,,,,,1,2018-07-05 23:27
chocolate,mineral water,,,,,,,,,,,,,,,,,,0,2018-05-01 21:52
fresh tuna,mineral water,french wine,cereals,,,,,,,,,,,,,,,,1,2018-04-04 16:53
yogurt cake,,,,,,,,,,,,,,,,,,,0,2018-06-13 14:23
protein bar,tomato juice,fresh bread,honey,,,,,,,,,,,,,,,,1,2018-05-16 0:37
eggs,cooking oil,eggplant,,,,,,,,,,,,,,,,,0,2018-11-05 16:31
burgers,fresh tuna,milk,chicken,champagne,asparagus,white wine,,,,,,,,,,,,,1,2018-01-12 17:57
green tea,frozen smoothie,,,,,,,,,,,,,,,,,,0,2018-08-10 16:02
turkey,mineral water,,,,,,,,,,,,,,,,,,1,2018-01-04 1:27
burgers,energy bar,whole wheat rice,cake,,,,,,,,,,,,,,,,0,2018-05-11 23:41
mineral water,chocolate,milk,pancakes,eggs,,,,,,,,,,,,,,,1,2018-05-25 23:48
avocado,energy bar,,,,,,,,,,,,,,,,,,0,2018-09-14 23:17
tomatoes,spaghetti,mineral water,meatballs,salt,,,,,,,,,,,,,,,1,2018-04-09 22:19
burgers,spaghetti,milk,carrots,chocolate,pasta,green tea,,,,,,,,,,,,,0,2018-06-11 3:16
mineral water,cooking oil,extra dark chocolate,chocolate,escalope,brownies,fresh bread,,,,,,,,,,,,,1,2018-05-07 17:26
hot dogs,yogurt cake,,,,,,,,,,,,,,,,,,0,2018-05-14 23:17
burgers,eggs,escalope,,,,,,,,,,,,,,,,,1,2018-11-19 23:50
escalope,,,,,,,,,,,,,,,,,,,0,2018-04-07 14:10
whole weat flour,,,,,,,,,,,,,,,,,,,1,2018-04-07 16:46
tomatoes,,,,,,,,,,,,,,,,,,,0,2018-08-18 15:06
grated cheese,chocolate,champagne,green tea,,,,,,,,,,,,,,,,1,2018-08-18 15:25
energy bar,cake,chocolate,frozen smoothie,escalope,,,,,,,,,,,,,,,0,2018-12-22 15:10
mineral water,,,,,,,,,,,,,,,,,,,1,2018-06-09 13:54
frozen vegetables,tomatoes,ground beef,chocolate,soup,strawberries,pancakes,,,,,,,,,,,,,0,2018-06-09 21:26
turkey,chicken,honey,,,,,,,,,,,,,,,,,1,2018-06-30 19:53
whole weat flour,,,,,,,,,,,,,,,,,,,0,2018-05-12 18:16
chili,babies food,,,,,,,,,,,,,,,,,,1,2018-10-27 14:24
french fries,,,,,,,,,,,,,,,,,,,0,2018-10-27 14:38
ground beef,milk,energy bar,,,,,,,,,,,,,,,,,1,2018-09-15 18:02
mineral water,,,,,,,,,,,,,,,,,,,0,2018-08-12 18:06
shrimp,cereals,green tea,hot dogs,fresh bread,,,,,,,,,,,,,,,1,2018-12-23 1:01
mineral water,soup,chicken,green tea,,,,,,,,,,,,,,,,0,2018-12-23 16:44
french fries,energy drink,,,,,,,,,,,,,,,,,,1,2018-12-23 16:44
burgers,milk,frozen smoothie,green tea,,,,,,,,,,,,,,,,0,2018-12-23 16:53
olive oil,,,,,,,,,,,,,,,,,,,1,2018-12-23 17:16
turkey,grated cheese,frozen vegetables,avocado,carrots,hot dogs,green tea,,,,,,,,,,,,,0,2018-02-10 19:14
spaghetti,whole wheat rice,corn,champagne,,,,,,,,,,,,,,,,1,2018-07-08 18:27
escalope,,,,,,,,,,,,,,,,,,,0,2018-07-08 19:26
tomatoes,ground beef,soup,french wine,strong cheese,,,,,,,,,,,,,,,1,2018-06-03 18:12
shrimp,mineral water,pancakes,yogurt cake,green tea,,,,,,,,,,,,,,,0,2018-06-10 14:29
olive oil,,,,,,,,,,,,,,,,,,,1,2018-06-17 0:42
olive oil,low fat yogurt,,,,,,,,,,,,,,,,,,0,2018-11-18 15:50
spaghetti,meatballs,butter,almonds,chicken,fromage blanc,strong cheese,green beans,,,,,,,,,,,,1,2018-10-28 14:54
frozen vegetables,mineral water,chicken,whole wheat rice,,,,,,,,,,,,,,,,0,2018-04-19 22:49
frozen vegetables,eggs,honey,hot dogs,light mayo,,,,,,,,,,,,,,,1,2018-02-07 1:02
energy drink,,,,,,,,,,,,,,,,,,,0,2018-07-05 23:45
ham,whole wheat rice,melons,green tea,,,,,,,,,,,,,,,,1,2018-04-03 22:34
french fries,cookies,shallot,hot dogs,green tea,,,,,,,,,,,,,,,0,2018-04-03 22:34
milk,energy drink,,,,,,,,,,,,,,,,,,1,2018-04-03 23:20
turkey,pepper,yams,chicken,whole wheat rice,eggplant,green tea,,,,,,,,,,,,,0,2018-12-04 0:02
fresh tuna,tomatoes,pancakes,cake,gums,cereals,low fat yogurt,,,,,,,,,,,,,1,2018-01-08 18:31
cookies,,,,,,,,,,,,,,,,,,,0,2018-01-22 0:09
burgers,butter,carrots,chocolate,cookies,,,,,,,,,,,,,,,1,2018-07-10 22:34
turkey,grated cheese,soup,green tea,,,,,,,,,,,,,,,,0,2018-06-26 19:18
babies food,,,,,,,,,,,,,,,,,,,1,2018-11-06 0:52
vegetables mix,,,,,,,,,,,,,,,,,,,0,2018-04-04 22:51
mineral water,cake,gums,chicken,french fries,hot dogs,energy drink,,,,,,,,,,,,,1,2018-02-13 19:01
butter,,,,,,,,,,,,,,,,,,,0,2018-01-02 18:23
champagne,,,,,,,,,,,,,,,,,,,1,2018-07-04 15:17
frozen smoothie,,,,,,,,,,,,,,,,,,,0,2018-06-06 17:22
ground beef,spaghetti,mineral water,milk,cottage cheese,low fat yogurt,,,,,,,,,,,,,,1,2018-11-21 20:29
turkey,mineral water,salmon,,,,,,,,,,,,,,,,,0,2018-11-21 20:44
parmesan cheese,whole wheat rice,,,,,,,,,,,,,,,,,,1,2018-11-21 21:12
parmesan cheese,chicken,magazines,,,,,,,,,,,,,,,,,0,2018-11-28 19:08
escalope,,,,,,,,,,,,,,,,,,,1,2018-06-15 13:09
eggs,fresh bread,green tea,,,,,,,,,,,,,,,,,0,2018-06-15 13:31
eggs,chocolate,,,,,,,,,,,,,,,,,,1,2018-06-15 13:32
soup,milk,low fat yogurt,,,,,,,,,,,,,,,,,0,2018-06-15 13:33
burgers,shrimp,chocolate,milk,whole wheat rice,cooking oil,frozen smoothie,tomato juice,low fat yogurt,,,,,,,,,,,1,2018-05-11 21:37
turkey,burgers,shrimp,salmon,vegetables mix,burger sauce,oil,green tea,brownies,tomato juice,,,,,,,,,,0,2018-07-02 20:11
dessert wine,mineral water,eggs,champagne,pancakes,,,,,,,,,,,,,,,1,2018-07-16 21:02
cookies,,,,,,,,,,,,,,,,,,,0,2018-06-18 13:13
black tea,green tea,light mayo,,,,,,,,,,,,,,,,,1,2018-07-28 12:47
grated cheese,herb & pepper,whole wheat pasta,pancakes,oil,,,,,,,,,,,,,,,0,2018-07-28 15:14
frozen vegetables,,,,,,,,,,,,,,,,,,,1,2018-05-05 15:54
tomatoes,parmesan cheese,vegetables mix,eggs,barbecue sauce,cookies,,,,,,,,,,,,,,0,2018-05-05 20:08
shrimp,frozen vegetables,eggs,french fries,energy drink,,,,,,,,,,,,,,,1,2018-05-12 19:07
ham,red wine,spaghetti,mineral water,eggs,light mayo,,,,,,,,,,,,,,0,2018-05-19 21:35
green tea,,,,,,,,,,,,,,,,,,,1,2018-07-15 13:55
red wine,mineral water,almonds,rice,green tea,,,,,,,,,,,,,,,0,2018-06-03 15:18
ground beef,cooking oil,toothpaste,,,,,,,,,,,,,,,,,1,2018-06-03 21:33
herb & pepper,ground beef,mineral water,flax seed,,,,,,,,,,,,,,,,0,2018-06-03 23:26
cookies,hot dogs,,,,,,,,,,,,,,,,,,1,2018-07-12 22:47
olive oil,butter,cake,cooking oil,cereals,pancakes,white wine,low fat yogurt,,,,,,,,,,,,0,2018-07-12 22:48
frozen vegetables,milk,eggs,green tea,,,,,,,,,,,,,,,,1,2018-06-07 21:02
frozen vegetables,mineral water,eggs,,,,,,,,,,,,,,,,,0,2018-04-11 22:41
cake,,,,,,,,,,,,,,,,,,,1,2018-06-27 13:20
frozen vegetables,meatballs,whole wheat rice,light cream,,,,,,,,,,,,,,,,0,2018-11-26 19:22
chicken,energy drink,,,,,,,,,,,,,,,,,,1,2018-04-14 15:01
pickles,mineral water,hand protein bar,,,,,,,,,,,,,,,,,0,2018-04-21 15:10
ham,tomatoes,mineral water,french fries,low fat yogurt,,,,,,,,,,,,,,,1,2018-04-28 1:19
turkey,burgers,eggs,french fries,shallot,energy drink,green tea,,,,,,,,,,,,,0,2018-04-28 15:03
burgers,french fries,,,,,,,,,,,,,,,,,,1,2018-04-28 17:00
frozen vegetables,pepper,mineral water,chicken,strong cheese,chocolate,french fries,,,,,,,,,,,,,0,2018-08-11 18:25
turkey,whole wheat pasta,mineral water,rice,green tea,magazines,,,,,,,,,,,,,,1,2018-08-11 21:22
frozen vegetables,french wine,salmon,pancakes,gums,,,,,,,,,,,,,,,0,2018-04-29 15:51
olive oil,,,,,,,,,,,,,,,,,,,1,2018-02-07 13:03
herb & pepper,mineral water,eggs,green tea,,,,,,,,,,,,,,,,0,2018-01-10 22:56
fresh tuna,herb & pepper,shrimp,low fat yogurt,,,,,,,,,,,,,,,,1,2018-07-04 21:18
frozen vegetables,green grapes,eggs,chocolate,zucchini,,,,,,,,,,,,,,,0,2018-11-21 21:33
turkey,pancakes,barbecue sauce,melons,,,,,,,,,,,,,,,,1,2018-11-28 22:34
burgers,tomatoes,ground beef,spaghetti,mineral water,milk,cake,french fries,fresh bread,green tea,,,,,,,,,,0,2018-11-28 22:55
turkey,burgers,grated cheese,herb & pepper,red wine,frozen vegetables,ground beef,mineral water,milk,cider,eggs,cake,escalope,cookies,low fat yogurt,,,,,1,2018-05-04 20:13
herb & pepper,frozen vegetables,cooking oil,chocolate,,,,,,,,,,,,,,,,0,2018-05-11 22:26
turkey,burgers,fresh tuna,parmesan cheese,spaghetti,avocado,olive oil,chocolate,french fries,,,,,,,,,,,1,2018-04-23 18:22
chocolate,mushroom cream sauce,,,,,,,,,,,,,,,,,,0,2018-04-23 18:23
energy bar,,,,,,,,,,,,,,,,,,,1,2018-11-05 23:46
cookies,,,,,,,,,,,,,,,,,,,0,2018-04-07 16:47
cake,french fries,,,,,,,,,,,,,,,,,,1,2018-01-26 15:40
turkey,frozen vegetables,spaghetti,corn,zucchini,,,,,,,,,,,,,,,0,2018-04-22 14:21
spaghetti,french fries,green tea,,,,,,,,,,,,,,,,,1,2018-04-22 14:22
turkey,eggs,cake,,,,,,,,,,,,,,,,,0,2018-04-22 14:22
grated cheese,olive oil,eggs,oil,french fries,cottage cheese,pancakes,light mayo,,,,,,,,,,,,1,2018-04-19 13:48
cookies,,,,,,,,,,,,,,,,,,,0,2018-04-26 13:50
parmesan cheese,rice,white wine,,,,,,,,,,,,,,,,,1,2018-01-31 0:12
chocolate,champagne,frozen smoothie,escalope,,,,,,,,,,,,,,,,0,2018-10-23 23:12
herb & pepper,shrimp,pancakes,hot dogs,cottage cheese,fresh bread,,,,,,,,,,,,,,1,2018-04-18 14:39
turkey,ham,mineral water,chocolate,milk,chicken,eggs,cake,,,,,,,,,,,,0,2018-04-18 15:00
burgers,eggs,,,,,,,,,,,,,,,,,,1,2018-04-25 14:02
low fat yogurt,,,,,,,,,,,,,,,,,,,0,2018-04-25 19:40
fresh tuna,french wine,cake,frozen smoothie,,,,,,,,,,,,,,,,1,2018-04-06 16:02
pickles,spaghetti,cottage cheese,,,,,,,,,,,,,,,,,0,2018-04-06 16:03
shrimp,whole wheat pasta,cake,babies food,tomato juice,,,,,,,,,,,,,,,1,2018-06-08 23:11
whole wheat pasta,spaghetti,milk,nonfat milk,oil,cooking oil,hot dogs,,,,,,,,,,,,,0,2018-05-25 22:23
spaghetti,,,,,,,,,,,,,,,,,,,1,2018-11-09 20:16
french fries,,,,,,,,,,,,,,,,,,,0,2018-11-16 23:45
burgers,mineral water,milk,butter,eggs,,,,,,,,,,,,,,,1,2018-10-12 21:19
dessert wine,herb & pepper,mineral water,milk,black tea,salmon,honey,blueberries,burger sauce,extra dark chocolate,frozen smoothie,,,,,,,,,0,2018-10-12 23:14
french fries,,,,,,,,,,,,,,,,,,,1,2018-04-09 22:02
energy bar,,,,,,,,,,,,,,,,,,,0,2018-04-23 2:45
chocolate,frozen vegetables,ground beef,spaghetti,energy bar,green tea,escalope,pasta,,,,,,,,,,,,1,2018-04-23 2:45
grated cheese,ground beef,mineral water,almonds,nonfat milk,pancakes,body spray,gluten free bar,light mayo,,,,,,,,,,,0,2018-05-07 3:43
parmesan cheese,french wine,cooking oil,low fat yogurt,,,,,,,,,,,,,,,,1,2018-05-14 21:00
burgers,pickles,gums,french fries,,,,,,,,,,,,,,,,0,2018-05-14 21:01
french fries,,,,,,,,,,,,,,,,,,,1,2018-05-14 21:02
herb & pepper,french fries,low fat yogurt,,,,,,,,,,,,,,,,,0,2018-05-21 17:59
mineral water,chocolate,soup,,,,,,,,,,,,,,,,,1,2018-11-05 18:42
oil,,,,,,,,,,,,,,,,,,,0,2018-11-12 23:53
spaghetti,mineral water,energy bar,light cream,zucchini,,,,,,,,,,,,,,,1,2018-11-26 0:06
tomatoes,chocolate,milk,,,,,,,,,,,,,,,,,0,2018-11-26 0:07
turkey,herb & pepper,ground beef,meatballs,pancakes,,,,,,,,,,,,,,,1,2018-10-22 20:54
mineral water,,,,,,,,,,,,,,,,,,,0,2018-04-14 16:26
eggs,green tea,,,,,,,,,,,,,,,,,,1,2018-04-14 17:15
red wine,ground beef,mineral water,salmon,eggs,pet food,,,,,,,,,,,,,,0,2018-04-14 17:42
chocolate,cider,vegetables mix,pancakes,,,,,,,,,,,,,,,,1,2018-04-14 17:42
burgers,spaghetti,olive oil,muffins,pancakes,eggs,green tea,chocolate,low fat yogurt,,,,,,,,,,,0,2018-04-14 20:43
red wine,whole wheat pasta,spaghetti,mineral water,energy bar,black tea,french wine,cake,chocolate bread,brownies,,,,,,,,,,1,2018-04-21 17:21
cooking oil,,,,,,,,,,,,,,,,,,,0,2018-04-21 17:34
cookies,,,,,,,,,,,,,,,,,,,1,2018-04-28 18:13
escalope,,,,,,,,,,,,,,,,,,,0,2018-04-28 18:15
red wine,tomatoes,spaghetti,mineral water,soup,blueberries,,,,,,,,,,,,,,1,2018-04-28 18:50
green tea,,,,,,,,,,,,,,,,,,,0,2018-04-28 19:02
shrimp,frozen vegetables,parmesan cheese,ground beef,tomato sauce,spaghetti,mineral water,salmon,rice,clothes accessories,chocolate,champagne,frozen smoothie,fresh bread,,,,,,1,2018-04-28 20:27
ground beef,pancakes,honey,,,,,,,,,,,,,,,,,0,2018-07-07 0:18
whole wheat pasta,mineral water,milk,chicken,magazines,mayonnaise,,,,,,,,,,,,,,1,2018-07-07 0:19
mineral water,chocolate,soup,olive oil,low fat yogurt,,,,,,,,,,,,,,,0,2018-06-09 19:19
turkey,grated cheese,herb & pepper,frozen vegetables,spaghetti,mineral water,milk,eggs,gums,carrots,french fries,low fat yogurt,,,,,,,,1,2018-06-09 19:20
spaghetti,mineral water,cake,cooking oil,chocolate,,,,,,,,,,,,,,,0,2018-05-05 2:06
chicken,eggs,whole wheat rice,,,,,,,,,,,,,,,,,1,2018-05-05 13:16
shrimp,milk,eggs,cake,,,,,,,,,,,,,,,,0,2018-05-05 13:16
frozen vegetables,spaghetti,mineral water,cake,rice,zucchini,,,,,,,,,,,,,,1,2018-05-05 13:17
spaghetti,eggs,,,,,,,,,,,,,,,,,,0,2018-05-12 23:31
whole wheat rice,chicken,eggplant,green tea,french fries,,,,,,,,,,,,,,,1,2018-05-19 19:02
energy drink,,,,,,,,,,,,,,,,,,,0,2018-05-19 19:16
fromage blanc,eggs,yogurt cake,,,,,,,,,,,,,,,,,1,2018-05-19 20:06
chocolate,grated cheese,salmon,cooking oil,,,,,,,,,,,,,,,,0,2018-11-10 0:34
burgers,almonds,eggs,frozen smoothie,,,,,,,,,,,,,,,,1,2018-11-17 19:00
burgers,eggs,cookies,,,,,,,,,,,,,,,,,0,2018-09-15 19:05
chocolate,spaghetti,strawberries,green tea,,,,,,,,,,,,,,,,1,2018-09-15 19:46
chicken,fromage blanc,energy drink,,,,,,,,,,,,,,,,,0,2018-04-29 0:33
spaghetti,mineral water,pancakes,,,,,,,,,,,,,,,,,1,2018-04-29 0:33
cake,cookies,,,,,,,,,,,,,,,,,,0,2018-04-29 0:34
french fries,,,,,,,,,,,,,,,,,,,1,2018-04-29 0:34
shrimp,spaghetti,mineral water,french fries,,,,,,,,,,,,,,,,0,2018-04-29 0:35
mineral water,chicken,strawberries,,,,,,,,,,,,,,,,,1,2018-04-29 14:23
soup,frozen smoothie,yogurt cake,,,,,,,,,,,,,,,,,0,2018-04-29 14:23
spaghetti,,,,,,,,,,,,,,,,,,,1,2018-05-27 17:55
herb & pepper,mineral water,almonds,,,,,,,,,,,,,,,,,0,2018-05-27 17:56
milk,eggs,,,,,,,,,,,,,,,,,,1,2018-11-11 22:50
pickles,chocolate,soup,french fries,,,,,,,,,,,,,,,,0,2018-09-16 2:07
parmesan cheese,frozen smoothie,mushroom cream sauce,cottage cheese,brownies,yogurt cake,green tea,,,,,,,,,,,,,1,2018-09-16 2:08
salmon,light cream,escalope,shallot,hot dogs,white wine,,,,,,,,,,,,,,0,2018-04-19 2:28
burgers,frozen vegetables,tomatoes,corn,antioxydant juice,cookies,,,,,,,,,,,,,,1,2018-04-19 22:48
grated cheese,shrimp,spaghetti,mineral water,olive oil,strong cheese,pancakes,green beans,frozen smoothie,cookies,energy drink,,,,,,,,,0,2018-07-05 21:05
butter,,,,,,,,,,,,,,,,,,,1,2018-07-05 21:06
bacon,,,,,,,,,,,,,,,,,,,0,2018-07-05 21:06
frozen vegetables,mineral water,carrots,french fries,,,,,,,,,,,,,,,,1,2018-06-07 18:47
turkey,melons,,,,,,,,,,,,,,,,,,0,2018-05-03 17:07
burgers,french wine,cake,,,,,,,,,,,,,,,,,1,2018-05-10 23:24
eggs,whole wheat rice,energy drink,,,,,,,,,,,,,,,,,0,2018-05-24 0:13
french fries,escalope,pasta,mushroom cream sauce,,,,,,,,,,,,,,,,1,2018-05-24 0:15
blueberries,,,,,,,,,,,,,,,,,,,0,2018-05-31 18:40
french fries,,,,,,,,,,,,,,,,,,,1,2018-05-31 18:40
burgers,tomatoes,ground beef,mineral water,eggs,cake,green tea,,,,,,,,,,,,,0,2018-05-31 18:41
spaghetti,mineral water,whole wheat rice,cooking oil,,,,,,,,,,,,,,,,1,2018-05-31 18:41
burgers,eggs,mushroom cream sauce,green tea,,,,,,,,,,,,,,,,0,2018-05-31 22:03
spaghetti,mineral water,soup,olive oil,pancakes,whole wheat rice,light cream,green tea,,,,,,,,,,,,1,2018-11-22 0:40
milk,pancakes,eggs,,,,,,,,,,,,,,,,,0,2018-11-22 4:05
ham,ground beef,mineral water,soup,cake,,,,,,,,,,,,,,,1,2018-11-22 18:50
turkey,grated cheese,spaghetti,whole wheat rice,carrots,green tea,low fat yogurt,,,,,,,,,,,,,0,2018-10-11 21:26
spaghetti,mineral water,vegetables mix,cake,frozen smoothie,cottage cheese,green tea,,,,,,,,,,,,,1,2018-10-11 21:30
whole wheat pasta,milk,green tea,,,,,,,,,,,,,,,,,0,2018-10-18 14:10
eggs,,,,,,,,,,,,,,,,,,,1,2018-04-03 20:25
energy bar,,,,,,,,,,,,,,,,,,,1,2018-04-03 20:26
light cream,,,,,,,,,,,,,,,,,,,0,2018-04-03 21:56
turkey,fresh tuna,mineral water,chicken,fromage blanc,honey,green tea,,,,,,,,,,,,,1,2018-04-10 21:01
butter,eggs,,,,,,,,,,,,,,,,,,0,2018-04-10 21:02
shrimp,frozen vegetables,pepper,spaghetti,cake,chocolate,low fat yogurt,,,,,,,,,,,,,1,2018-04-10 23:45
mineral water,vegetables mix,barbecue sauce,eggplant,escalope,,,,,,,,,,,,,,,0,2018-04-17 23:36
escalope,,,,,,,,,,,,,,,,,,,1,2018-04-24 17:27
pepper,whole wheat rice,,,,,,,,,,,,,,,,,,0,2018-07-03 22:12
mineral water,soup,milk,mashed potato,tomato juice,fresh bread,candy bars,,,,,,,,,,,,,1,2018-07-03 22:13
herb & pepper,shrimp,spaghetti,,,,,,,,,,,,,,,,,0,2018-05-01 21:37
chocolate,parmesan cheese,,,,,,,,,,,,,,,,,,1,2018-05-01 21:37
burgers,whole wheat pasta,olive oil,green tea,,,,,,,,,,,,,,,,0,2018-05-08 22:08
extra dark chocolate,green tea,cookies,,,,,,,,,,,,,,,,,1,2018-05-08 22:08
eggs,,,,,,,,,,,,,,,,,,,1,2018-11-06 4:33
cottage cheese,,,,,,,,,,,,,,,,,,,0,2018-11-06 4:34
tomatoes,parmesan cheese,milk,french wine,fresh bread,,,,,,,,,,,,,,,1,2018-11-13 1:05
shrimp,vegetables mix,cookies,mushroom cream sauce,,,,,,,,,,,,,,,,0,2018-11-20 21:56
red wine,carrots,tomato juice,,,,,,,,,,,,,,,,,1,2018-11-20 23:02
chocolate,ground beef,,,,,,,,,,,,,,,,,,0,2018-11-20 23:04
herb & pepper,mint green tea,,,,,,,,,,,,,,,,,,1,2018-04-04 2:31
french fries,,,,,,,,,,,,,,,,,,,0,2018-04-04 2:32
fresh tuna,whole wheat pasta,pepper,mineral water,meatballs,milk,olive oil,chicken,bacon,cake,gums,pancakes,yogurt cake,tomato juice,magazines,,,,,1,2018-04-11 19:41
shrimp,ground beef,eggs,,,,,,,,,,,,,,,,,0,2018-04-25 0:07
tomato juice,,,,,,,,,,,,,,,,,,,1,2018-04-25 20:12
shrimp,frozen vegetables,avocado,frozen smoothie,,,,,,,,,,,,,,,,0,2018-07-04 21:09
burgers,eggs,french fries,pancakes,,,,,,,,,,,,,,,,1,2018-07-04 21:10
mineral water,,,,,,,,,,,,,,,,,,,0,2018-06-06 16:12
shrimp,milk,french fries,,,,,,,,,,,,,,,,,1,2018-06-06 16:13
cereals,french fries,light mayo,,,,,,,,,,,,,,,,,0,2018-06-13 1:55
eggs,cake,light mayo,,,,,,,,,,,,,,,,,1,2018-06-13 1:55
body spray,yogurt cake,,,,,,,,,,,,,,,,,,0,2018-05-16 0:56
milk,cottage cheese,,,,,,,,,,,,,,,,,,1,2018-05-16 2:08
vegetables mix,energy drink,,,,,,,,,,,,,,,,,,0,2018-05-16 2:08
mineral water,,,,,,,,,,,,,,,,,,,1,2018-05-16 2:09
burgers,frozen vegetables,whole wheat pasta,milk,green tea,,,,,,,,,,,,,,,0,2018-05-30 2:24
grated cheese,yams,muffins,oil,protein bar,,,,,,,,,,,,,,,1,2018-05-30 2:25
ground beef,spaghetti,eggplant,green tea,,,,,,,,,,,,,,,,0,2018-11-21 5:07
brownies,,,,,,,,,,,,,,,,,,,1,2018-10-03 16:21
whole wheat pasta,ground beef,mineral water,chocolate,eggs,hot dogs,,,,,,,,,,,,,,0,2018-10-24 0:58
